doc_id,Gender,predictions,GT_score,Gender
543,male,377,377,male
544,male,376,376,male
545,male,375,375,male
546,male,370,370,male
663,female,147,147,female
547,male,367,367,male
549,male,359,359,male
550,male,356,356,male
556,male,349,349,male
674,female,135,135,female
557,male,347,347,male
559,male,343,343,male
560,male,340,340,male
561,male,336,336,male
677,female,130,130,female
562,male,334,334,male
564,male,329,329,male
565,male,326,326,male
566,male,324,324,male
679,female,129,129,female
567,male,320,320,male
568,male,319,319,male
570,male,318,318,male
571,male,316,316,male
681,female,124,124,female
572,male,312,312,male
573,male,312,312,male
575,male,304,304,male
577,male,301,301,male
682,female,123,123,female
578,male,299,299,male
580,male,289,289,male
581,male,289,289,male
583,male,286,286,male
686,female,121,121,female
584,male,285,285,male
585,male,283,283,male
588,male,270,270,male
589,male,265,265,male
687,female,121,121,female
591,male,262,262,male
590,male,262,262,male
593,male,257,257,male
594,male,257,257,male
699,female,107,107,female
595,male,253,253,male
596,male,249,249,male
598,male,246,246,male
599,male,241,241,male
703,female,100,100,female
600,male,240,240,male
602,male,239,239,male
603,male,239,239,male
605,male,232,232,male
704,female,99,99,female
604,male,232,232,male
606,male,231,231,male
607,male,229,229,male
608,male,227,227,male
706,female,98,98,female
609,male,224,224,male
610,male,224,224,male
612,male,222,222,male
613,male,219,219,male
707,female,98,98,female
614,male,218,218,male
617,male,213,213,male
620,male,205,205,male
619,male,205,205,male
708,female,97,97,female
621,male,203,203,male
623,male,199,199,male
624,male,198,198,male
625,male,197,197,male
711,female,94,94,female
626,male,197,197,male
628,male,195,195,male
630,male,193,193,male
631,male,193,193,male
712,female,94,94,female
632,male,183,183,male
634,male,180,180,male
635,male,178,178,male
637,male,177,177,male
714,female,93,93,female
638,male,175,175,male
639,male,175,175,male
641,male,175,175,male
642,male,175,175,male
715,female,93,93,female
643,male,174,174,male
644,male,173,173,male
645,male,169,169,male
646,male,168,168,male
716,female,92,92,female
647,male,168,168,male
649,male,163,163,male
651,male,162,162,male
650,male,162,162,male
719,female,88,88,female
652,male,159,159,male
654,male,157,157,male
655,male,156,156,male
657,male,154,154,male
726,female,82,82,female
658,male,154,154,male
659,male,152,152,male
660,male,150,150,male
661,male,149,149,male
729,female,79,79,female
664,male,147,147,male
665,male,146,146,male
666,male,144,144,male
667,male,144,144,male
731,female,79,79,female
668,male,143,143,male
669,male,142,142,male
670,male,141,141,male
671,male,140,140,male
746,female,69,69,female
672,male,137,137,male
673,male,135,135,male
675,male,135,135,male
676,male,131,131,male
747,female,68,68,female
678,male,130,130,male
680,male,128,128,male
683,male,122,122,male
684,male,122,122,male
750,female,68,68,female
685,male,122,122,male
688,male,121,121,male
689,male,120,120,male
690,male,118,118,male
751,female,68,68,female
691,male,117,117,male
692,male,115,115,male
693,male,112,112,male
694,male,111,111,male
695,male,110,110,male
755,female,65,65,female
696,male,108,108,male
697,male,108,108,male
698,male,107,107,male
700,male,106,106,male
759,female,62,62,female
701,male,103,103,male
702,male,101,101,male
705,male,98,98,male
709,male,97,97,male
761,female,61,61,female
710,male,95,95,male
713,male,94,94,male
717,male,90,90,male
718,male,89,89,male
762,female,60,60,female
720,male,88,88,male
721,male,86,86,male
722,male,86,86,male
723,male,86,86,male
767,female,55,55,female
724,male,85,85,male
725,male,83,83,male
727,male,81,81,male
728,male,80,80,male
768,female,55,55,female
730,male,79,79,male
732,male,78,78,male
733,male,78,78,male
734,male,77,77,male
772,female,53,53,female
735,male,76,76,male
736,male,74,74,male
737,male,74,74,male
738,male,74,74,male
773,female,52,52,female
741,male,73,73,male
740,male,73,73,male
739,male,73,73,male
742,male,72,72,male
775,female,50,50,female
743,male,72,72,male
744,male,71,71,male
745,male,70,70,male
748,male,68,68,male
778,female,49,49,female
749,male,68,68,male
752,male,68,68,male
753,male,67,67,male
754,male,67,67,male
798,female,38,38,female
756,male,64,64,male
757,male,63,63,male
758,male,63,63,male
760,male,61,61,male
806,female,35,35,female
763,male,58,58,male
764,male,57,57,male
765,male,56,56,male
766,male,55,55,male
808,female,35,35,female
771,male,54,54,male
769,male,54,54,male
770,male,54,54,male
774,male,51,51,male
809,female,34,34,female
776,male,50,50,male
777,male,49,49,male
779,male,48,48,male
780,male,48,48,male
816,female,30,30,female
781,male,48,48,male
782,male,46,46,male
783,male,46,46,male
784,male,46,46,male
817,female,30,30,female
786,male,45,45,male
785,male,45,45,male
788,male,44,44,male
787,male,44,44,male
814,female,30,30,female
789,male,43,43,male
790,male,43,43,male
791,male,42,42,male
792,male,42,42,male
818,female,29,29,female
793,male,42,42,male
794,male,40,40,male
795,male,40,40,male
796,male,40,40,male
820,female,27,27,female
797,male,39,39,male
802,male,37,37,male
803,male,37,37,male
800,male,37,37,male
824,female,26,26,female
801,male,37,37,male
799,male,37,37,male
804,male,36,36,male
805,male,36,36,male
829,female,25,25,female
807,male,35,35,male
810,male,34,34,male
811,male,34,34,male
812,male,33,33,male
830,female,25,25,female
813,male,33,33,male
815,male,30,30,male
819,male,29,29,male
821,male,27,27,male
827,female,25,25,female
822,male,27,27,male
823,male,26,26,male
825,male,26,26,male
826,male,26,26,male
832,female,24,24,female
828,male,25,25,male
833,male,24,24,male
831,male,24,24,male
835,male,23,23,male
836,female,22,22,female
834,male,23,23,male
838,male,22,22,male
837,female,22,22,female
839,female,22,22,female
840,male,21,21,male
841,male,21,21,male
843,male,21,21,male
842,female,21,21,female
846,male,20,20,male
844,male,20,20,male
845,male,20,20,male
847,male,19,19,male
849,male,19,19,male
848,female,19,19,female
850,male,18,18,male
851,male,18,18,male
852,male,18,18,male
854,male,17,17,male
855,male,17,17,male
853,female,17,17,female
858,male,16,16,male
857,male,16,16,male
856,male,16,16,male
859,male,16,16,male
860,female,16,16,female
861,male,15,15,male
862,female,15,15,female
863,male,14,14,male
865,male,13,13,male
864,female,14,14,female
866,male,13,13,male
867,male,13,13,male
868,male,13,13,male
869,male,12,12,male
870,male,12,12,male
871,male,12,12,male
873,male,11,11,male
872,male,11,11,male
875,male,10,10,male
876,male,10,10,male
878,male,10,10,male
874,male,10,10,male
877,female,10,10,female
879,female,10,10,female
880,female,10,10,female
883,male,9,9,male
884,male,9,9,male
885,male,9,9,male
889,male,8,8,male
881,female,9,9,female
890,male,8,8,male
887,male,8,8,male
888,male,8,8,male
886,male,8,8,male
882,female,9,9,female
894,male,7,7,male
896,male,7,7,male
892,male,7,7,male
900,male,6,6,male
891,female,7,7,female
902,male,6,6,male
901,male,6,6,male
903,male,6,6,male
899,male,6,6,male
893,female,7,7,female
898,male,6,6,male
897,male,6,6,male
904,male,5,5,male
905,male,5,5,male
895,female,7,7,female
907,male,4,4,male
908,male,4,4,male
910,male,4,4,male
911,male,4,4,male
906,female,5,5,female
912,male,4,4,male
913,male,4,4,male
909,male,4,4,male
918,male,3,3,male
914,female,4,4,female
919,male,3,3,male
916,male,3,3,male
915,male,3,3,male
921,male,2,2,male
920,female,3,3,female
922,male,2,2,male
923,male,2,2,male
924,male,2,2,male
925,male,2,2,male
917,female,3,3,female
926,male,2,2,male
927,male,2,2,male
928,male,2,2,male
929,male,2,2,male
930,male,2,2,male
931,male,2,2,male
932,male,1,1,male
933,male,0,0,male
935,male,0,0,male
936,male,0,0,male
937,male,0,0,male
939,male,0,0,male
934,female,0,0,female
940,male,0,0,male
941,male,0,0,male
942,male,0,0,male
943,male,0,0,male
944,male,0,0,male
938,female,0,0,female
