doc_id,Gender,predictions,GT_score,Gender
84,male,0.89133,0.89133,male
633,female,0.82129,0.82129,female
86,male,0.8909,0.8909,male
87,male,0.89076,0.89076,male
640,female,0.82043,0.82043,female
88,male,0.89038,0.89038,male
643,female,0.82015,0.82015,female
89,male,0.88995,0.88995,male
649,female,0.81981,0.81981,female
90,male,0.88985,0.88985,male
652,female,0.81972,0.81972,female
91,male,0.88827,0.88827,male
92,male,0.88813,0.88813,male
656,female,0.81876,0.81876,female
93,male,0.88784,0.88784,male
663,female,0.81809,0.81809,female
94,male,0.88736,0.88736,male
677,female,0.81733,0.81733,female
95,male,0.88713,0.88713,male
679,female,0.81709,0.81709,female
96,male,0.88693,0.88693,male
97,male,0.88631,0.88631,male
691,female,0.81637,0.81637,female
98,male,0.88603,0.88603,male
701,female,0.81565,0.81565,female
99,male,0.88569,0.88569,male
702,female,0.8156,0.8156,female
100,male,0.88569,0.88569,male
706,female,0.81532,0.81532,female
101,male,0.88564,0.88564,male
102,male,0.8856,0.8856,male
721,female,0.81403,0.81403,female
103,male,0.88555,0.88555,male
725,female,0.81374,0.81374,female
104,male,0.88545,0.88545,male
732,female,0.81341,0.81341,female
105,male,0.88517,0.88517,male
738,female,0.81302,0.81302,female
106,male,0.88502,0.88502,male
107,male,0.88493,0.88493,male
740,female,0.81293,0.81293,female
108,male,0.88488,0.88488,male
745,female,0.81274,0.81274,female
109,male,0.88478,0.88478,male
760,female,0.81188,0.81188,female
110,male,0.88454,0.88454,male
762,female,0.81178,0.81178,female
111,male,0.8843,0.8843,male
112,male,0.88407,0.88407,male
765,female,0.81164,0.81164,female
113,male,0.88397,0.88397,male
767,female,0.81159,0.81159,female
114,male,0.88392,0.88392,male
775,female,0.81097,0.81097,female
115,male,0.88359,0.88359,male
778,female,0.81087,0.81087,female
116,male,0.88344,0.88344,male
117,male,0.88258,0.88258,male
780,female,0.81063,0.81063,female
118,male,0.8822,0.8822,male
784,female,0.81011,0.81011,female
119,male,0.88187,0.88187,male
788,female,0.80992,0.80992,female
120,male,0.88163,0.88163,male
792,female,0.80953,0.80953,female
121,male,0.88124,0.88124,male
122,male,0.8812,0.8812,male
802,female,0.80891,0.80891,female
123,male,0.88058,0.88058,male
804,female,0.80877,0.80877,female
124,male,0.88038,0.88038,male
813,female,0.80819,0.80819,female
125,male,0.88019,0.88019,male
830,female,0.80671,0.80671,female
126,male,0.87967,0.87967,male
127,male,0.879,0.879,male
835,female,0.80647,0.80647,female
128,male,0.87895,0.87895,male
839,female,0.80619,0.80619,female
129,male,0.87876,0.87876,male
847,female,0.8058,0.8058,female
130,male,0.87871,0.87871,male
848,female,0.80561,0.80561,female
131,male,0.87866,0.87866,male
132,male,0.87857,0.87857,male
856,female,0.80518,0.80518,female
133,male,0.87842,0.87842,male
860,female,0.80485,0.80485,female
134,male,0.87842,0.87842,male
861,female,0.80466,0.80466,female
135,male,0.87833,0.87833,male
136,male,0.87819,0.87819,male
864,female,0.80442,0.80442,female
137,male,0.87766,0.87766,male
867,female,0.80418,0.80418,female
139,male,0.87713,0.87713,male
866,female,0.80418,0.80418,female
140,male,0.87685,0.87685,male
876,female,0.80351,0.80351,female
141,male,0.87675,0.87675,male
142,male,0.87618,0.87618,male
877,female,0.80341,0.80341,female
143,male,0.87599,0.87599,male
878,female,0.80332,0.80332,female
144,male,0.87584,0.87584,male
879,female,0.80327,0.80327,female
146,male,0.87575,0.87575,male
886,female,0.80279,0.80279,female
145,male,0.87575,0.87575,male
147,male,0.8757,0.8757,male
888,female,0.80265,0.80265,female
148,male,0.87536,0.87536,male
895,female,0.80203,0.80203,female
150,male,0.87489,0.87489,male
897,female,0.80198,0.80198,female
151,male,0.87431,0.87431,male
903,female,0.80169,0.80169,female
152,male,0.87403,0.87403,male
153,male,0.87393,0.87393,male
905,female,0.80169,0.80169,female
154,male,0.87388,0.87388,male
910,female,0.80131,0.80131,female
155,male,0.8736,0.8736,male
911,female,0.80131,0.80131,female
156,male,0.87336,0.87336,male
921,female,0.80088,0.80088,female
157,male,0.87302,0.87302,male
158,male,0.87278,0.87278,male
922,female,0.80088,0.80088,female
159,male,0.87274,0.87274,male
925,female,0.80064,0.80064,female
160,male,0.87269,0.87269,male
926,female,0.80059,0.80059,female
161,male,0.8725,0.8725,male
937,female,0.79992,0.79992,female
162,male,0.87235,0.87235,male
163,male,0.87235,0.87235,male
945,female,0.7994,0.7994,female
164,male,0.87197,0.87197,male
949,female,0.79897,0.79897,female
165,male,0.87187,0.87187,male
950,female,0.79892,0.79892,female
166,male,0.87173,0.87173,male
951,female,0.79887,0.79887,female
167,male,0.87164,0.87164,male
168,male,0.87149,0.87149,male
952,female,0.79839,0.79839,female
169,male,0.8714,0.8714,male
953,female,0.79835,0.79835,female
170,male,0.8714,0.8714,male
955,female,0.79815,0.79815,female
171,male,0.87101,0.87101,male
956,female,0.79811,0.79811,female
172,male,0.87082,0.87082,male
173,male,0.87015,0.87015,male
957,female,0.79792,0.79792,female
174,male,0.87001,0.87001,male
959,female,0.79787,0.79787,female
175,male,0.86948,0.86948,male
962,female,0.79777,0.79777,female
177,male,0.86934,0.86934,male
963,female,0.79777,0.79777,female
176,male,0.86934,0.86934,male
178,male,0.86905,0.86905,male
971,female,0.79729,0.79729,female
179,male,0.86896,0.86896,male
972,female,0.7972,0.7972,female
180,male,0.86886,0.86886,male
976,female,0.79701,0.79701,female
181,male,0.86881,0.86881,male
977,female,0.79696,0.79696,female
182,male,0.86843,0.86843,male
183,male,0.86838,0.86838,male
978,female,0.79686,0.79686,female
184,male,0.86819,0.86819,male
983,female,0.79653,0.79653,female
185,male,0.86819,0.86819,male
984,female,0.79653,0.79653,female
186,male,0.8681,0.8681,male
985,female,0.79653,0.79653,female
187,male,0.86805,0.86805,male
188,male,0.86786,0.86786,male
991,female,0.79572,0.79572,female
189,male,0.86714,0.86714,male
997,female,0.79519,0.79519,female
190,male,0.86705,0.86705,male
999,female,0.79514,0.79514,female
192,male,0.86681,0.86681,male
1012,female,0.79428,0.79428,female
193,male,0.86666,0.86666,male
194,male,0.86652,0.86652,male
1013,female,0.79423,0.79423,female
195,male,0.86638,0.86638,male
1023,female,0.79366,0.79366,female
196,male,0.86609,0.86609,male
1024,female,0.79361,0.79361,female
197,male,0.86609,0.86609,male
1027,female,0.79347,0.79347,female
198,male,0.86576,0.86576,male
199,male,0.86566,0.86566,male
1029,female,0.79342,0.79342,female
200,male,0.86542,0.86542,male
1034,female,0.79304,0.79304,female
201,male,0.86528,0.86528,male
1039,female,0.79266,0.79266,female
202,male,0.86528,0.86528,male
1040,female,0.79261,0.79261,female
203,male,0.86518,0.86518,male
204,male,0.86513,0.86513,male
1041,female,0.79256,0.79256,female
205,male,0.86504,0.86504,male
1064,female,0.79079,0.79079,female
209,male,0.86499,0.86499,male
1065,female,0.79074,0.79074,female
207,male,0.86499,0.86499,male
1069,female,0.79031,0.79031,female
206,male,0.86499,0.86499,male
210,male,0.86494,0.86494,male
1074,female,0.79022,0.79022,female
211,male,0.86489,0.86489,male
1071,female,0.79022,0.79022,female
212,male,0.86432,0.86432,male
1075,female,0.78998,0.78998,female
213,male,0.86399,0.86399,male
1078,female,0.78969,0.78969,female
214,male,0.86375,0.86375,male
215,male,0.86375,0.86375,male
1086,female,0.78931,0.78931,female
216,male,0.86365,0.86365,male
1091,female,0.78907,0.78907,female
217,male,0.86351,0.86351,male
1097,female,0.78874,0.78874,female
218,male,0.86346,0.86346,male
1098,female,0.78869,0.78869,female
219,male,0.86332,0.86332,male
220,male,0.86327,0.86327,male
1104,female,0.78826,0.78826,female
221,male,0.86322,0.86322,male
1108,female,0.78802,0.78802,female
222,male,0.86317,0.86317,male
1110,female,0.78797,0.78797,female
223,male,0.86308,0.86308,male
1113,female,0.78759,0.78759,female
224,male,0.86298,0.86298,male
225,male,0.86298,0.86298,male
1115,female,0.78754,0.78754,female
228,male,0.86222,0.86222,male
1120,female,0.78706,0.78706,female
230,male,0.86217,0.86217,male
1125,female,0.78649,0.78649,female
231,male,0.86193,0.86193,male
1132,female,0.78601,0.78601,female
232,male,0.86188,0.86188,male
233,male,0.86179,0.86179,male
1134,female,0.78582,0.78582,female
235,male,0.86174,0.86174,male
1136,female,0.78558,0.78558,female
236,male,0.86169,0.86169,male
1140,female,0.78544,0.78544,female
237,male,0.86164,0.86164,male
1142,female,0.78539,0.78539,female
239,male,0.8616,0.8616,male
238,male,0.8616,0.8616,male
1147,female,0.78515,0.78515,female
240,male,0.86155,0.86155,male
1155,female,0.78462,0.78462,female
241,male,0.86131,0.86131,male
1156,female,0.78448,0.78448,female
242,male,0.86121,0.86121,male
1158,female,0.78439,0.78439,female
243,male,0.86069,0.86069,male
244,male,0.86059,0.86059,male
1159,female,0.78434,0.78434,female
245,male,0.86054,0.86054,male
1164,female,0.78405,0.78405,female
246,male,0.8605,0.8605,male
1166,female,0.78372,0.78372,female
247,male,0.86045,0.86045,male
1180,female,0.78305,0.78305,female
248,male,0.8604,0.8604,male
249,male,0.86035,0.86035,male
1182,female,0.78295,0.78295,female
250,male,0.86026,0.86026,male
1183,female,0.78276,0.78276,female
251,male,0.86021,0.86021,male
1184,female,0.78266,0.78266,female
252,male,0.85992,0.85992,male
1186,female,0.78262,0.78262,female
253,male,0.85973,0.85973,male
254,male,0.85916,0.85916,male
1188,female,0.78257,0.78257,female
256,male,0.85897,0.85897,male
1189,female,0.78257,0.78257,female
257,male,0.85868,0.85868,male
1194,female,0.78238,0.78238,female
258,male,0.85858,0.85858,male
1196,female,0.78223,0.78223,female
259,male,0.85849,0.85849,male
260,male,0.85839,0.85839,male
1198,female,0.78219,0.78219,female
262,male,0.8583,0.8583,male
1199,female,0.78209,0.78209,female
263,male,0.85806,0.85806,male
1204,female,0.78171,0.78171,female
264,male,0.85796,0.85796,male
1209,female,0.78157,0.78157,female
265,male,0.85791,0.85791,male
266,male,0.85787,0.85787,male
1207,female,0.78157,0.78157,female
267,male,0.85777,0.85777,male
1210,female,0.78147,0.78147,female
268,male,0.85758,0.85758,male
1212,female,0.78133,0.78133,female
270,male,0.85739,0.85739,male
1213,female,0.78133,0.78133,female
271,male,0.8571,0.8571,male
272,male,0.85705,0.85705,male
1217,female,0.78123,0.78123,female
273,male,0.85705,0.85705,male
1216,female,0.78123,0.78123,female
274,male,0.85662,0.85662,male
1220,female,0.78094,0.78094,female
275,male,0.85648,0.85648,male
276,male,0.85648,0.85648,male
1224,female,0.78085,0.78085,female
277,male,0.85643,0.85643,male
1229,female,0.78061,0.78061,female
278,male,0.85624,0.85624,male
1230,female,0.78061,0.78061,female
281,male,0.85615,0.85615,male
1231,female,0.78047,0.78047,female
279,male,0.85615,0.85615,male
282,male,0.8561,0.8561,male
1233,female,0.78047,0.78047,female
283,male,0.85605,0.85605,male
1235,female,0.78042,0.78042,female
284,male,0.856,0.856,male
1237,female,0.78027,0.78027,female
286,male,0.85581,0.85581,male
1238,female,0.78023,0.78023,female
287,male,0.85576,0.85576,male
288,male,0.85519,0.85519,male
1240,female,0.78004,0.78004,female
289,male,0.85495,0.85495,male
1248,female,0.77984,0.77984,female
291,male,0.85485,0.85485,male
1250,female,0.77951,0.77951,female
292,male,0.85485,0.85485,male
1253,female,0.77932,0.77932,female
293,male,0.85466,0.85466,male
294,male,0.85466,0.85466,male
1254,female,0.77927,0.77927,female
295,male,0.85447,0.85447,male
1256,female,0.77917,0.77917,female
296,male,0.85442,0.85442,male
1259,female,0.77884,0.77884,female
297,male,0.85438,0.85438,male
1262,female,0.77855,0.77855,female
298,male,0.85414,0.85414,male
300,male,0.85356,0.85356,male
1263,female,0.77851,0.77851,female
301,male,0.85328,0.85328,male
1264,female,0.77846,0.77846,female
302,male,0.85323,0.85323,male
1266,female,0.77841,0.77841,female
303,male,0.85323,0.85323,male
1271,female,0.77817,0.77817,female
304,male,0.85313,0.85313,male
305,male,0.85304,0.85304,male
1276,female,0.77774,0.77774,female
306,male,0.85299,0.85299,male
1284,female,0.77745,0.77745,female
307,male,0.85294,0.85294,male
1286,female,0.77721,0.77721,female
308,male,0.85275,0.85275,male
1290,female,0.77688,0.77688,female
310,male,0.85237,0.85237,male
311,male,0.85232,0.85232,male
1291,female,0.77683,0.77683,female
312,male,0.85213,0.85213,male
1294,female,0.77674,0.77674,female
313,male,0.85203,0.85203,male
1298,female,0.77645,0.77645,female
314,male,0.85199,0.85199,male
1304,female,0.77621,0.77621,female
316,male,0.8516,0.8516,male
317,male,0.85156,0.85156,male
1309,female,0.77612,0.77612,female
319,male,0.85117,0.85117,male
1310,female,0.77602,0.77602,female
320,male,0.8506,0.8506,male
1314,female,0.77578,0.77578,female
321,male,0.85041,0.85041,male
1315,female,0.77573,0.77573,female
322,male,0.85036,0.85036,male
323,male,0.85017,0.85017,male
1318,female,0.77554,0.77554,female
325,male,0.85003,0.85003,male
1320,female,0.77549,0.77549,female
326,male,0.84984,0.84984,male
1327,female,0.77511,0.77511,female
327,male,0.84969,0.84969,male
1332,female,0.77468,0.77468,female
328,male,0.84955,0.84955,male
329,male,0.84931,0.84931,male
1336,female,0.77449,0.77449,female
330,male,0.84912,0.84912,male
1339,female,0.7743,0.7743,female
331,male,0.84907,0.84907,male
1341,female,0.77425,0.77425,female
332,male,0.84897,0.84897,male
1346,female,0.77411,0.77411,female
333,male,0.84888,0.84888,male
334,male,0.84878,0.84878,male
1354,female,0.77344,0.77344,female
335,male,0.84869,0.84869,male
1356,female,0.77334,0.77334,female
336,male,0.84869,0.84869,male
1355,female,0.77334,0.77334,female
337,male,0.84864,0.84864,male
1359,female,0.77296,0.77296,female
338,male,0.84864,0.84864,male
339,male,0.84821,0.84821,male
1360,female,0.77286,0.77286,female
340,male,0.84807,0.84807,male
1361,female,0.77277,0.77277,female
341,male,0.84797,0.84797,male
1368,female,0.77253,0.77253,female
342,male,0.84797,0.84797,male
1370,female,0.77243,0.77243,female
343,male,0.84783,0.84783,male
344,male,0.84764,0.84764,male
1373,female,0.77239,0.77239,female
345,male,0.84749,0.84749,male
1374,female,0.77234,0.77234,female
346,male,0.8473,0.8473,male
1379,female,0.7721,0.7721,female
347,male,0.84725,0.84725,male
1382,female,0.77186,0.77186,female
348,male,0.84706,0.84706,male
349,male,0.84697,0.84697,male
1385,female,0.77157,0.77157,female
351,male,0.84658,0.84658,male
1388,female,0.77153,0.77153,female
350,male,0.84658,0.84658,male
1389,female,0.77153,0.77153,female
352,male,0.84635,0.84635,male
1392,female,0.77138,0.77138,female
353,male,0.84611,0.84611,male
354,male,0.84606,0.84606,male
1394,female,0.77124,0.77124,female
355,male,0.84596,0.84596,male
1397,female,0.77114,0.77114,female
356,male,0.84572,0.84572,male
1399,female,0.7711,0.7711,female
357,male,0.84568,0.84568,male
1402,female,0.77105,0.77105,female
358,male,0.84544,0.84544,male
359,male,0.84529,0.84529,male
1404,female,0.77095,0.77095,female
360,male,0.84525,0.84525,male
1408,female,0.77067,0.77067,female
362,male,0.84505,0.84505,male
1417,female,0.77028,0.77028,female
363,male,0.84501,0.84501,male
1420,female,0.77009,0.77009,female
364,male,0.84467,0.84467,male
365,male,0.84467,0.84467,male
1423,female,0.77004,0.77004,female
366,male,0.84453,0.84453,male
1424,female,0.77,0.77,female
367,male,0.84453,0.84453,male
1431,female,0.76937,0.76937,female
368,male,0.84448,0.84448,male
1434,female,0.76923,0.76923,female
369,male,0.84443,0.84443,male
370,male,0.84438,0.84438,male
1437,female,0.76899,0.76899,female
372,male,0.84419,0.84419,male
1441,female,0.76885,0.76885,female
373,male,0.84395,0.84395,male
1443,female,0.76875,0.76875,female
377,male,0.84367,0.84367,male
1446,female,0.76856,0.76856,female
378,male,0.84343,0.84343,male
379,male,0.84343,0.84343,male
1450,female,0.76851,0.76851,female
380,male,0.84333,0.84333,male
1451,female,0.76832,0.76832,female
381,male,0.84333,0.84333,male
1457,female,0.76804,0.76804,female
382,male,0.84329,0.84329,male
1458,female,0.76789,0.76789,female
384,male,0.84324,0.84324,male
383,male,0.84324,0.84324,male
1461,female,0.76784,0.76784,female
385,male,0.84309,0.84309,male
1464,female,0.76775,0.76775,female
386,male,0.84305,0.84305,male
1473,female,0.76746,0.76746,female
387,male,0.843,0.843,male
1474,female,0.76741,0.76741,female
388,male,0.84295,0.84295,male
389,male,0.8429,0.8429,male
1475,female,0.76727,0.76727,female
390,male,0.8429,0.8429,male
1476,female,0.76722,0.76722,female
391,male,0.84281,0.84281,male
1477,female,0.76674,0.76674,female
392,male,0.84276,0.84276,male
1479,female,0.76646,0.76646,female
393,male,0.84257,0.84257,male
394,male,0.84242,0.84242,male
1480,female,0.76636,0.76636,female
395,male,0.84242,0.84242,male
1481,female,0.76631,0.76631,female
396,male,0.84238,0.84238,male
1483,female,0.76617,0.76617,female
397,male,0.84209,0.84209,male
1486,female,0.76608,0.76608,female
398,male,0.84195,0.84195,male
399,male,0.84176,0.84176,male
1485,female,0.76608,0.76608,female
400,male,0.84161,0.84161,male
1487,female,0.76593,0.76593,female
401,male,0.84152,0.84152,male
1488,female,0.76588,0.76588,female
402,male,0.84147,0.84147,male
1492,female,0.7655,0.7655,female
403,male,0.84128,0.84128,male
404,male,0.84123,0.84123,male
1494,female,0.76541,0.76541,female
405,male,0.84118,0.84118,male
1496,female,0.76536,0.76536,female
407,male,0.84104,0.84104,male
1497,female,0.76536,0.76536,female
409,male,0.84089,0.84089,male
1498,female,0.76536,0.76536,female
411,male,0.84066,0.84066,male
412,male,0.84061,0.84061,male
1499,female,0.76536,0.76536,female
413,male,0.84051,0.84051,male
1500,female,0.76531,0.76531,female
414,male,0.84046,0.84046,male
1501,female,0.76526,0.76526,female
415,male,0.84037,0.84037,male
1506,female,0.76493,0.76493,female
416,male,0.84032,0.84032,male
417,male,0.84032,0.84032,male
1505,female,0.76493,0.76493,female
418,male,0.84027,0.84027,male
1508,female,0.76488,0.76488,female
420,male,0.84018,0.84018,male
1514,female,0.76464,0.76464,female
421,male,0.84013,0.84013,male
422,male,0.84008,0.84008,male
1518,female,0.7644,0.7644,female
423,male,0.83999,0.83999,male
1520,female,0.76435,0.76435,female
424,male,0.83994,0.83994,male
1521,female,0.76431,0.76431,female
425,male,0.8398,0.8398,male
1522,female,0.76426,0.76426,female
426,male,0.83975,0.83975,male
427,male,0.83956,0.83956,male
1529,female,0.76416,0.76416,female
428,male,0.83956,0.83956,male
1524,female,0.76416,0.76416,female
429,male,0.83951,0.83951,male
1525,female,0.76416,0.76416,female
430,male,0.83941,0.83941,male
1532,female,0.76407,0.76407,female
431,male,0.83937,0.83937,male
432,male,0.83922,0.83922,male
1534,female,0.76392,0.76392,female
433,male,0.83917,0.83917,male
1535,female,0.76378,0.76378,female
434,male,0.83913,0.83913,male
1538,female,0.76369,0.76369,female
435,male,0.83874,0.83874,male
1537,female,0.76369,0.76369,female
436,male,0.8385,0.8385,male
437,male,0.83836,0.83836,male
1539,female,0.76364,0.76364,female
438,male,0.83836,0.83836,male
1541,female,0.76345,0.76345,female
439,male,0.83836,0.83836,male
1543,female,0.76335,0.76335,female
440,male,0.83817,0.83817,male
1544,female,0.7633,0.7633,female
441,male,0.83817,0.83817,male
442,male,0.83812,0.83812,male
1545,female,0.76325,0.76325,female
443,male,0.83803,0.83803,male
1551,female,0.76302,0.76302,female
444,male,0.83798,0.83798,male
1552,female,0.76282,0.76282,female
445,male,0.83779,0.83779,male
1556,female,0.76259,0.76259,female
446,male,0.83774,0.83774,male
447,male,0.83769,0.83769,male
1561,female,0.7622,0.7622,female
448,male,0.83769,0.83769,male
1563,female,0.7622,0.7622,female
449,male,0.83745,0.83745,male
1565,female,0.76216,0.76216,female
451,male,0.83707,0.83707,male
1567,female,0.76211,0.76211,female
454,male,0.83697,0.83697,male
455,male,0.83693,0.83693,male
1569,female,0.76187,0.76187,female
456,male,0.83693,0.83693,male
1572,female,0.76182,0.76182,female
457,male,0.83664,0.83664,male
1574,female,0.76177,0.76177,female
460,male,0.83659,0.83659,male
1575,female,0.76177,0.76177,female
461,male,0.83654,0.83654,male
462,male,0.83654,0.83654,male
1579,female,0.76168,0.76168,female
463,male,0.8364,0.8364,male
1582,female,0.76125,0.76125,female
464,male,0.83616,0.83616,male
1583,female,0.76115,0.76115,female
466,male,0.83611,0.83611,male
1584,female,0.76106,0.76106,female
467,male,0.83583,0.83583,male
470,male,0.8354,0.8354,male
1587,female,0.76091,0.76091,female
471,male,0.8354,0.8354,male
1588,female,0.76082,0.76082,female
472,male,0.83535,0.83535,male
1591,female,0.76072,0.76072,female
474,male,0.83511,0.83511,male
1593,female,0.76048,0.76048,female
475,male,0.83497,0.83497,male
476,male,0.83497,0.83497,male
1595,female,0.76029,0.76029,female
478,male,0.83482,0.83482,male
1597,female,0.76015,0.76015,female
479,male,0.83473,0.83473,male
1599,female,0.76015,0.76015,female
480,male,0.83449,0.83449,male
1600,female,0.7601,0.7601,female
481,male,0.8343,0.8343,male
482,male,0.83406,0.83406,male
1601,female,0.76,0.76,female
483,male,0.83401,0.83401,male
1603,female,0.75986,0.75986,female
484,male,0.83401,0.83401,male
1608,female,0.75976,0.75976,female
486,male,0.83382,0.83382,male
1609,female,0.75976,0.75976,female
488,male,0.83368,0.83368,male
489,male,0.83363,0.83363,male
1612,female,0.75967,0.75967,female
490,male,0.83344,0.83344,male
1613,female,0.75962,0.75962,female
491,male,0.83339,0.83339,male
1615,female,0.75953,0.75953,female
492,male,0.83339,0.83339,male
1616,female,0.75953,0.75953,female
493,male,0.83334,0.83334,male
494,male,0.83334,0.83334,male
1619,female,0.75938,0.75938,female
495,male,0.83329,0.83329,male
1621,female,0.759,0.759,female
496,male,0.8331,0.8331,male
1625,female,0.75871,0.75871,female
498,male,0.83305,0.83305,male
1626,female,0.75862,0.75862,female
497,male,0.83305,0.83305,male
499,male,0.83243,0.83243,male
1627,female,0.75862,0.75862,female
500,male,0.83234,0.83234,male
1628,female,0.75847,0.75847,female
501,male,0.8321,0.8321,male
1633,female,0.75828,0.75828,female
503,male,0.83205,0.83205,male
1634,female,0.75828,0.75828,female
504,male,0.83181,0.83181,male
505,male,0.83172,0.83172,male
1635,female,0.75823,0.75823,female
507,male,0.83167,0.83167,male
1636,female,0.7579,0.7579,female
506,male,0.83167,0.83167,male
1637,female,0.75776,0.75776,female
508,male,0.83162,0.83162,male
1644,female,0.75728,0.75728,female
510,male,0.83133,0.83133,male
511,male,0.83133,0.83133,male
1645,female,0.75728,0.75728,female
512,male,0.83129,0.83129,male
1648,female,0.75714,0.75714,female
513,male,0.83124,0.83124,male
1650,female,0.75709,0.75709,female
514,male,0.83086,0.83086,male
1654,female,0.75685,0.75685,female
515,male,0.83081,0.83081,male
516,male,0.83076,0.83076,male
1656,female,0.7568,0.7568,female
517,male,0.83066,0.83066,male
1657,female,0.75675,0.75675,female
518,male,0.83062,0.83062,male
1658,female,0.75666,0.75666,female
519,male,0.83052,0.83052,male
1659,female,0.75656,0.75656,female
520,male,0.83028,0.83028,male
521,male,0.83014,0.83014,male
1661,female,0.75647,0.75647,female
522,male,0.83014,0.83014,male
1662,female,0.75637,0.75637,female
523,male,0.82999,0.82999,male
1664,female,0.75637,0.75637,female
525,male,0.8298,0.8298,male
1666,female,0.75618,0.75618,female
524,male,0.8298,0.8298,male
